sim name,Om,h,w,s8,z,mu_vec,pdf,poisson,mean,var,3th,4th,5th,6th,7th,8th,9th,10th
C006,0.3939,0.6606059999999999,-1.1485,0.7707,0.8536,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00041453 0.00040874 0.00040295],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 6.77140779e-06
 6.72646381e-06 6.68151984e-06]",0.9999789069747601,0.0032657398071351505,0.0013547478731961984,0.002200535905216117,0.005999890557962052,0.02045078255039866,0.07755328248028132,0.31266830754734093,1.3120140079013018,5.664152807156518
C006,0.3939,0.6606059999999999,-1.1485,0.7707,2.3774,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00037538 0.00037841 0.00038145],"[7.27450606e-07 7.27017110e-07 7.26583614e-07 ... 8.49892023e-06
 8.53312312e-06 8.56732601e-06]",0.9995799121734089,0.022746140634505925,0.01608831862198811,0.035007371170690686,0.10635251273751577,0.38481873714957804,1.5195791071811309,6.317828809239632,27.166309916837747,119.60886566726337
C038,0.3919,0.69899,-1.003,0.7202,0.2719,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00057713 0.00057773 0.00057833],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 4.27100951e-06
 4.27319970e-06 4.27538990e-06]",0.9999997180580578,0.0001521288833046322,1.646209552345338e-05,6.225065807528036e-06,4.729175881608793e-06,5.294599465274261e-06,7.227157481236548e-06,1.0954404200952542e-05,1.7609944100200043e-05,2.931847425387399e-05
C024,0.2808,0.721212,-0.797,0.7141,3.2503,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.00011458 0.00012348 0.00013239 ... 0.00028256 0.00027503 0.00026749],"[7.79317797e-06 8.07678056e-06 8.36038315e-06 ... 7.20034023e-06
 7.10558690e-06 7.01083357e-06]",0.9997963539238437,0.0186696140243438,0.01007267098227846,0.019692007780089966,0.056033750490435436,0.19490797673553487,0.7469047403318749,3.029625368220038,12.756982376645576,55.160210397644164
C061,0.3838,0.7151519999999999,-1.1061,0.7242,0.4762,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00045809 0.00045716 0.00045624],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 5.24849900e-06
 5.24321095e-06 5.23792291e-06]",0.9999997231027452,0.0006632506544926115,0.00014358667169159358,0.0001545369505524696,0.00035203800530359675,0.0010526155717750002,0.003478827830180412,0.012026298022791955,0.04257707759192799,0.15288388548114015
C050,0.3212,0.753535,-0.7545,0.7525,3.6093,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00040376 0.00041068 0.0004176 ],"[1.60117245e-06 1.59979399e-06 1.59841554e-06 ... 9.09365686e-06
 9.17476597e-06 9.25587507e-06]",0.9993901810228142,0.03003318580115924,0.0220638522204199,0.04910724746226785,0.1488437156586545,0.535780202514129,2.101309173972467,8.670520293099868,36.98686482054858,161.52530696559705
C000,0.3051,0.7515149999999999,-1.2394,0.8576,1.3746,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00035633 0.00034956 0.00034278],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 7.27867718e-06
 7.21270287e-06 7.14672857e-06]",0.9999001076685073,0.008318960563038609,0.004890962986918472,0.009738946562565255,0.02899899041789529,0.10337884451399901,0.4025121276390487,1.6500131002993925,6.995842177451177,30.37671209283618
C052,0.4,0.692929,-0.9,0.8535,4.6083,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00051575 0.00050938 0.000503  ],"[0.00000000e+00 0.00000000e+00 1.03165118e-06 ... 1.10768103e-05
 1.10085032e-05 1.09401961e-05]",0.9970357548188972,0.06749653728289312,0.0727264628472069,0.18826770714182062,0.6062742851231651,2.240930182407116,8.912224961039438,37.09032860229786,159.14487233813128,697.96088519538
C058,0.2929,0.779798,-0.9364,0.7081,0.3677,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00050879 0.00050844 0.00050809],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 4.20938587e-06
 4.20790111e-06 4.20641635e-06]",0.9999998341072267,0.0001884924290510821,2.2514061147666657e-05,1.211198201599149e-05,1.5378209939100024e-05,2.86645302673763e-05,6.234444223945252e-05,0.00014543461197527198,0.0003516686911467575,0.0008674345098455858
C065,0.3778,0.785859,-0.8939,0.8131,0.6121,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00047419 0.00047354 0.00047289],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 6.39442534e-06
 6.38987534e-06 6.38532534e-06]",0.9999954854034221,0.001646169289028103,0.0006960830904882188,0.0011591807245463423,0.0032611261590822626,0.011380927875976285,0.04410939464299147,0.18173880980380916,0.7793202350178213,3.4367311323276133
C036,0.3232,0.60404,-0.8818,0.7465,3.399,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00038795 0.00039965 0.00041136],"[5.06825908e-06 5.35485335e-06 5.50227148e-06 ... 8.71632184e-06
 8.84884553e-06 8.98136922e-06]",0.9996367804108672,0.02483611275893707,0.015415371616181745,0.03198966442567444,0.09327497902487714,0.3285642736209276,1.2688079572915487,5.170988541949977,21.830194812319593,94.4857774331532
C016,0.202,0.636364,-0.9182,0.8192,0.6749,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00040653 0.00040651 0.0004065 ],"[5.12823722e-07 5.31869464e-07 5.50915205e-07 ... 4.27189627e-06
 4.27175962e-06 4.27162296e-06]",0.9999996634209186,0.0003344618565357098,2.9630892434087126e-05,1.0760605282623795e-05,8.01691497148516e-06,9.005782155048507e-06,1.2277688780241418e-05,1.839592223503347e-05,2.8980786071365935e-05,4.701000964768258e-05
C002,0.3434,0.765657,-0.9121,0.8879,3.0613,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00046355 0.00045576 0.00044796],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 9.98958664e-06
 9.90525440e-06 9.82092216e-06]",0.9985871375227555,0.03873779047224055,0.03746066038701849,0.09225065661160818,0.29463247926481523,1.0861546348526279,4.316912552923203,17.962401686795637,77.06425033864862,337.9418173285089
C022,0.2687,0.656566,-0.8394,0.7101,2.4378,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.00020119 0.00020552 0.00020986 ... 0.00026582 0.000258   0.00025018],"[8.61330509e-06 8.70192763e-06 8.79055018e-06 ... 6.52333187e-06
 6.43398993e-06 6.34464799e-06]",0.9999250615511363,0.010773032601801558,0.004717229563273168,0.008383227616875762,0.023259654260506777,0.08031306158786833,0.3072328575707358,1.2459185660302676,5.245436218977644,22.667077276830916
C017,0.3273,0.652525,-1.2515,0.8475,2.3475,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00034111 0.00033202 0.00032293],"[-2.31600271e-07  1.21065274e-07  4.73730819e-07 ...  8.05847839e-06
  7.95625179e-06  7.85402519e-06]",0.9995755124530586,0.021558476578323476,0.015434118995398306,0.03349221515172246,0.10120105931313222,0.3630935036030944,1.4207976972275673,5.854135981626949,24.955556822488056,108.97717978134547
C032,0.2828,0.626263,-0.9606,0.704,2.3668,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.00029145 0.00030198 0.0003125  ... 0.0003553  0.00035954 0.00036377],"[1.04050011e-05 1.05837099e-05 1.07624187e-05 ... 7.54521783e-06
 7.59161231e-06 7.63800679e-06]",0.9999311160147666,0.010895213550698378,0.00450948618534944,0.00783862577725522,0.02165811106148811,0.07523457635102707,0.29007660900493876,1.185301258528579,5.024508067868929,21.845480833609923
C065,0.3778,0.785859,-0.8939,0.8131,2.4912,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.0003881  0.00037345 0.00035881],"[-8.39452082e-07 -3.18713921e-07  2.02024240e-07 ...  8.84196790e-06
  8.68585536e-06  8.52974282e-06]",0.9992408053742539,0.027639379881224262,0.023578926018620102,0.055011531613128974,0.1720237173828415,0.627593868408043,2.47962955519607,10.27951119743744,43.99704652797993,192.63728242863453
C055,0.3374,0.624242,-0.9424,0.8859,3.9076,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00033138 0.00031755 0.00030371],"[0.00000000e+00 0.00000000e+00 7.44239689e-07 ... 8.60951895e-06
 8.44371838e-06 8.27791781e-06]",0.9984044183101481,0.046196385582497355,0.04313477521165735,0.10526069016241132,0.3308686536391416,1.2069681865148478,4.757911467401174,19.666954261371316,83.91835794706066,366.3294108840066
C039,0.2566,0.618182,-0.7909,0.801,2.1752,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00036872 0.00036937 0.00037003],"[9.75603269e-07 1.00044666e-06 1.02529004e-06 ... 7.64981789e-06
 7.65621295e-06 7.66260802e-06]",0.9998783638090615,0.010555070556646897,0.005911500132040386,0.01184011329645725,0.035317443460604406,0.12655647632386624,0.49538913815429664,2.040756765484696,8.690505531597134,37.88141677127157
C027,0.2848,0.7575759999999999,-1.0879,0.7,0.9306,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00041797 0.00041612 0.00041426],"[4.84103055e-07 4.78901627e-07 4.73700199e-07 ... 6.15780931e-06
 6.14411907e-06 6.13042883e-06]",0.9999959622036007,0.0018873353089782394,0.00048342159667788965,0.0006135639090299741,0.0015734409763027734,0.00541009476500958,0.021018446366697776,0.08679173926743365,0.37126138350761007,1.624594834014228
C020,0.2162,0.6464650000000001,-1.0273,0.7283,1.0225,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.0004164  0.00041828 0.00042015],"[9.44825841e-07 9.80416270e-07 1.01600670e-06 ... 5.86943511e-06
 5.88303780e-06 5.89664048e-06]",0.9999966162538145,0.0014725288185336778,0.0003091888326556933,0.0003038403473893643,0.0005684238565163427,0.0014222915171404307,0.004086582408420666,0.01273383894407698,0.0418991656422746,0.14338765241694426
C025,0.3859,0.7595959999999999,-1.1545,0.8212,1.1616,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00040319 0.00038849 0.00037379],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 7.64193180e-06
 7.50682615e-06 7.37172051e-06]",0.9998944574795007,0.007735815430121027,0.004727841741944001,0.009323070419949293,0.027393920625843782,0.09674739822303896,0.3752334888096443,1.5386772743634638,6.54456019970849,28.561300900764895
C016,0.202,0.636364,-0.9182,0.8192,3.5192,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.00637754 0.00648637 0.00659519 ... 0.00016957 0.00016886 0.00016815],"[4.77224556e-05 4.81136366e-05 4.85048175e-05 ... 5.16650371e-06
 5.15555851e-06 5.14461331e-06]",0.9999830725488271,0.0102386303591734,0.002517145228306366,0.0034958008901317885,0.00852877772438266,0.02879536972240733,0.11094053139705079,0.45838665576987286,1.9771416793670837,8.779462877377401
C068,0.2141,0.678788,-1.197,0.7646,1.3793,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],"[-9.32696074e-06  2.23779656e-06  1.38025539e-05 ...  3.06939694e-04
  3.04451865e-04  3.01964037e-04]","[3.01569279e-06 3.10690546e-06 3.19811812e-06 ... 5.87759053e-06
 5.85422902e-06 5.83086751e-06]",0.9999928408128897,0.0034554693444616594,0.0010267350193278678,0.0014534705013030773,0.0037598182175002564,0.012772885643890229,0.049319030934683344,0.20460969581558716,0.8876648320396513,3.9667134374267827
C009,0.3717,0.6545449999999999,-1.2212,0.7848,1.3064,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00041106 0.00040747 0.00040389],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 7.74170587e-06
 7.70842226e-06 7.67513866e-06]",0.9999200306468268,0.007813469523168099,0.004150108481909005,0.007818846993549875,0.022629372529457292,0.07963604091399581,0.30834592070985506,1.2622260294822047,5.358585269731698,23.342085956083743
C040,0.3131,0.749495,-1.2697,0.7667,2.0094,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00037668 0.00037903 0.00038139],"[1.97891705e-06 1.68299574e-06 1.38707444e-06 ... 7.99391207e-06
 8.01856137e-06 8.04321067e-06]",0.9998679371698734,0.013556646251996957,0.00751111867575424,0.014705557883351473,0.04275974461656912,0.15065506963215003,0.5819290409141763,2.3700048822890887,9.989202271932934,43.13129324139167
C030,0.3111,0.638384,-1.1606,0.8838,0.6795,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00043422 0.00043167 0.00042911],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 6.15139168e-06
 6.13387285e-06 6.11635401e-06]",0.999992917855439,0.001686390443012724,0.0006406825874427646,0.0009645341887304089,0.002505470963852483,0.008246785038275634,0.030496510988374758,0.12049920555662431,0.49621313096746655,2.1001931315541515
C029,0.3556,0.60202,-0.9848,0.7545,0.7222,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00047947 0.00047701 0.00047454],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 6.40433481e-06
 6.38791691e-06 6.37149902e-06]",0.9999927680430041,0.001612651141768969,0.00048295475243971325,0.0006304601770143693,0.0015349579875704135,0.004874143071493258,0.01748777386185865,0.067137907971446,0.2691330463124563,1.1120148163827113
C044,0.3293,0.6,-1.1424,0.797,0.361,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00055065 0.00055082 0.00055099],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 4.74044068e-06
 4.74110496e-06 4.74176924e-06]",0.9999998958153099,0.0002689005061282538,4.7583766795669856e-05,5.116043437440406e-05,0.00012527992849202543,0.0003865769370067273,0.0012755231999998212,0.0043164717333868795,0.014783675801425158,0.05097922240485487
C000,0.3051,0.7515149999999999,-1.2394,0.8576,0.3537,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00049476 0.00049367 0.00049257],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 4.56065428e-06
 4.55567230e-06 4.55069031e-06]",1.000000525711259,0.0002872846943930887,5.771838805696744e-05,6.172549298490055e-05,0.00013954199389432098,0.00040485967046885224,0.0012959083699823103,0.004370142775853276,0.015235228697357318,0.054351913503127965
C013,0.3394,0.7131310000000001,-1.1848,0.8899,3.6159,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00050353 0.00051595 0.00052837],"[0.00000000e+00 0.00000000e+00 7.60212874e-08 ... 1.06113583e-05
 1.07462458e-05 1.08811332e-05]",0.9983901419118226,0.04724802850121466,0.04486761562432725,0.1099786848945536,0.34714381274315104,1.2713741639484197,5.031932701386771,20.88049292358198,89.42016399847654,391.63684213918737
C020,0.2162,0.6464650000000001,-1.0273,0.7283,4.8159,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.00168363 0.00171622 0.00174881 ... 0.00023233 0.00022405 0.00021577],"[3.20323305e-05 3.23283066e-05 3.26242828e-05 ... 6.70574129e-06
 6.59604500e-06 6.48634872e-06]",0.9998484916880379,0.022833198135754677,0.009730049321533001,0.017327735993466216,0.045799141318685954,0.15537176565131308,0.58936611513435,2.38023850323628,10.001741925995843,43.19350338021921
C028,0.3091,0.777778,-1.1303,0.8778,2.6498,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00040892 0.00042344 0.00043795],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 9.05380257e-06
 9.21564796e-06 9.37749335e-06]",0.9992911438396663,0.027667504881968924,0.022712736701679274,0.052153255190950994,0.16120483795190788,0.5834509331590988,2.2901672906620165,9.44035201290101,40.204111099517704,175.2558722272796
C060,0.2626,0.755556,-0.7667,0.8414,0.2727,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00055498 0.00055445 0.00055392],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 3.81801241e-06
 3.81617847e-06 3.81434454e-06]",1.0000004391610273,0.00010161414666538793,1.3026975312548179e-05,6.034521123702971e-06,5.484123430937348e-06,6.917863278702712e-06,1.0142113410860962e-05,1.5981212782481852e-05,2.6138694698171455e-05,4.3649766169715753e-05
C033,0.2283,0.79798,-0.9727,0.7808,1.1974,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00036122 0.00035451 0.00034779],"[-1.35432621e-07 -1.08150801e-07 -8.08689816e-08 ...  6.23400858e-06
  6.18072364e-06  6.12743869e-06]",0.9999862902379903,0.0029856424148638613,0.0010445280846441427,0.0015543418046644756,0.004023405738709562,0.013281933600980176,0.04917495304547736,0.1941345190268292,0.7981862391150316,3.3750696850502155
C005,0.2667,0.719192,-0.8455,0.898,5.7339,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00048779 0.00050867 0.00052955],"[2.83358294e-06 7.12892049e-07 0.00000000e+00 ... 1.06317123e-05
 1.08656464e-05 1.10995806e-05]",0.9979776636872898,0.05858127690513773,0.055879790137431135,0.13826465399878418,0.43340582386882376,1.5784703705245535,6.214780246405891,25.667874178261783,109.45999779350804,477.6137653163777
C009,0.3717,0.6545449999999999,-1.2212,0.7848,0.4664,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00039348 0.0003888  0.00038412],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 4.92316975e-06
 4.89689894e-06 4.87062812e-06]",1.0000004909570896,0.0006879068807850355,0.0001647368377988429,0.0001939079720052404,0.0004875295406564204,0.0016498169998904486,0.006301717007769888,0.025540124121772614,0.107042770107988,0.45818878476003594
C042,0.3152,0.674747,-1.2818,0.7626,0.4511,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00049814 0.00049848 0.00049881],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 5.01353402e-06
 5.01514259e-06 5.01675117e-06]",0.9999989209610646,0.0004379829235938894,7.258028016731314e-05,5.542893441090736e-05,9.358657985076969e-05,0.0002218055157261821,0.0006027210865016682,0.0017453175713782396,0.005227780710207395,0.01597013974853952
